timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1530469094209,3440143,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-188,text,false,,2172,0,180,176,0,0,1
1530472534507,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-192,text,false,,2037,0,180,176,0,0,2
1530472534504,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-196,text,false,,2037,0,180,176,0,0,3
1530469094207,3440146,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-187,text,false,,2172,0,179,175,0,0,3
1530472534508,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-190,text,false,,2037,0,179,175,0,0,3
1530469094206,3440148,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-186,text,false,,2172,0,179,174,0,0,1
1530472534509,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-189,text,false,,2037,0,178,173,0,0,3
1530469094203,3440152,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-185,text,false,,2172,0,178,173,0,0,2
1530472534510,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-188,text,false,,2037,0,177,172,0,0,3
1530472534510,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-187,text,false,,2037,0,177,172,0,0,3
1530469094200,3440156,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-183,text,false,,2172,0,176,171,0,0,1
1530469094229,3440128,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-200,text,false,,2172,0,176,171,0,0,1
1530472534512,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-186,text,false,,2037,0,176,171,0,0,2
1530469094197,3440160,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-182,text,false,,2172,0,176,170,0,0,2
1530469094193,3440165,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-180,text,false,,2172,0,174,169,0,0,2
1530469094194,3440164,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-181,text,false,,2172,0,174,169,0,0,1
1530472534512,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-185,text,false,,2037,0,174,169,0,0,3
1530469094193,3440166,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-179,text,false,,2172,0,173,168,0,0,1
1530472534513,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-183,text,false,,2037,0,173,168,0,0,3
1530469094190,3440169,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-178,text,false,,2172,0,173,168,0,0,1
1530472534514,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-200,text,false,,2037,0,172,167,0,0,3
1530472534515,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-182,text,false,,2037,0,172,167,0,0,2
1530472534515,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-180,text,false,,2037,0,172,167,0,0,2
1530469094190,3440170,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-177,text,false,,2172,0,172,167,0,0,1
1530472534515,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-181,text,false,,2037,0,171,166,0,0,2
1530469094186,3440175,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-176,text,false,,2172,0,169,164,0,0,2
1530469094185,3440176,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-175,text,false,,2172,0,169,164,0,0,2
1530472534516,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-179,text,false,,2037,0,169,164,0,0,2
1530472534517,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-177,text,false,,2037,0,167,162,0,0,2
1530469094183,3440179,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-174,text,false,,2172,0,167,162,0,0,1
1530472534516,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-178,text,false,,2037,0,167,162,0,0,3
1530469094180,3440183,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-172,text,false,,2172,0,166,160,0,0,1
1530469094181,3440182,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-173,text,false,,2172,0,166,160,0,0,1
1530472534518,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-176,text,false,,2037,0,166,160,0,0,1
1530469094177,3440186,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-171,text,false,,2172,0,165,159,0,0,1
1530469094176,3440188,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-170,text,false,,2172,0,165,159,0,0,1
1530472534520,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-173,text,false,,2037,0,165,159,0,0,1
1530472534518,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-175,text,false,,2037,0,165,159,0,0,2
1530472534519,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-174,text,false,,2037,0,163,157,0,0,2
1530469094174,3440190,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-169,text,false,,2172,0,163,157,0,0,1
1530472534520,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-172,text,false,,2037,0,163,157,0,0,1
1530469094171,3440194,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-168,text,false,,2172,0,163,155,0,0,2
1530469094170,3440195,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-167,text,false,,2172,0,163,155,0,0,2
1530469094168,3440197,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-166,text,false,,2172,0,163,155,0,0,1
1530469094167,3440199,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-164,text,false,,2172,0,163,155,0,0,2
1530472534521,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-170,text,false,,2037,0,163,155,0,0,2
1530469094167,3440200,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-165,text,false,,2172,0,163,154,0,0,1
1530469094163,3440204,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-163,text,false,,2172,0,163,154,0,0,1
1530472534522,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-167,text,false,,2037,0,163,154,0,0,1
1530472534522,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-168,text,false,,2037,0,163,153,0,0,2
1530472534522,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-169,text,false,,2037,0,163,153,0,0,2
1530469094160,3440207,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-161,text,false,,2172,0,162,152,0,0,1
1530472534522,3,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-166,text,false,,2037,0,161,151,0,0,3
1530472534523,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-164,text,false,,2037,0,161,151,0,0,2
1530469094161,3440207,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-162,text,false,,2172,0,160,150,0,0,1
1530472534524,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-165,text,false,,2037,0,160,150,0,0,1
1530472534150,376,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-316,text,false,,2172,0,159,149,0,0,0
1530472534524,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-163,text,false,,2037,0,157,147,0,0,2
1530472534526,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-162,text,false,,2037,0,156,146,0,0,1
1530472534525,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-161,text,false,,2037,0,156,146,0,0,2
1530472534508,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-191,text,false,,2037,0,147,144,0,0,2
1530472534521,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-171,text,false,,2037,0,146,144,0,0,1
1530472534369,169,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-86,text,false,,2172,0,142,142,0,0,1
1530472534374,164,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-77,text,false,,2172,0,142,142,0,0,1
1530472534374,164,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-87,text,false,,2172,0,142,142,0,0,1
1530472534319,219,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-236,text,false,,2172,0,142,142,0,0,0
1530472534326,212,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-80,text,false,,2172,0,142,142,0,0,1
1530472534326,212,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-82,text,false,,2172,0,142,142,0,0,1
1530472534326,213,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-83,text,false,,2172,0,142,142,0,0,1
1530472534327,212,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-327,text,false,,2172,0,142,142,0,0,1
1530472534328,211,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-326,text,false,,2172,0,140,140,0,0,14
1530472534328,211,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-324,text,false,,2172,0,140,140,0,0,14
1530472534251,288,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-484,text,false,,2172,0,140,140,0,0,0
1530472534315,224,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-265,text,false,,2172,0,140,140,0,0,1
1530469130531,3403850,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-302,text,false,,2172,0,140,140,0,0,3
1530469130528,3403853,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-310,text,false,,2172,0,140,140,0,0,3
1530469118444,3415939,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-279,text,false,,2172,0,139,139,0,0,1
1530469106297,3428086,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-212,text,false,,2172,0,138,138,0,0,2
1530469106296,3428087,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-203,text,false,,2172,0,138,137,0,0,2
1530472534539,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-310,text,false,,2037,0,136,136,0,0,2
1530469106321,3428063,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-226,text,false,,2172,0,136,136,0,0,1
1530472534539,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-302,text,false,,2037,0,136,136,0,0,2
1530472534208,333,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-352,text,false,,2172,0,136,136,0,0,1
1530472534540,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-279,text,false,,2037,0,133,133,0,0,1
1530469142729,3391659,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-400,text,false,,2172,0,132,132,0,0,1
1530472534540,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-203,text,false,,2037,0,132,132,0,0,2
1530472534540,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-212,text,false,,2037,0,132,132,0,0,2
1530472534159,383,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-323,text,false,,2172,0,131,131,0,0,0
1530472534541,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-226,text,false,,2037,0,128,128,0,0,1
1530469069933,3464452,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-76,text,false,,2172,0,127,127,0,0,1
1530469142711,3391678,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-388,text,false,,2172,0,127,127,0,0,0
1530469069918,3464467,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-71,text,false,,2172,0,127,127,0,0,2
1530469069911,3464475,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-62,text,false,,2172,0,125,125,0,0,2
1530469069910,3464476,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-64,text,false,,2172,0,125,125,0,0,3
1530469069924,3464462,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-73,text,false,,2172,0,125,125,0,0,1
1530469069908,3464478,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-70,text,false,,2172,0,123,123,0,0,2
1530472534543,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-76,text,false,,2037,0,123,123,0,0,1
1530469069908,3464479,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-61,text,false,,2172,0,123,123,0,0,2
1530472534543,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-388,text,false,,2037,0,123,123,0,0,2
1530472534543,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-71,text,false,,2037,0,121,121,0,0,2
1530469069907,3464480,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-60,text,false,,2172,0,121,121,0,0,2
1530469069905,3464483,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-69,text,false,,2172,0,121,121,0,0,4
1530472534544,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-64,text,false,,2037,0,121,121,0,0,2
1530472534544,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-73,text,false,,2037,0,119,119,0,0,2
1530469069904,3464484,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-59,text,false,,2172,0,119,119,0,0,2
1530472534545,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-70,text,false,,2037,0,119,119,0,0,1
1530472534545,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-61,text,false,,2037,0,119,119,0,0,1
1530469069902,3464487,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-58,text,false,,2172,0,116,116,0,0,3
1530469069901,3464488,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-57,text,false,,2172,0,116,116,0,0,3
1530469069901,3464488,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-68,text,false,,2172,0,116,116,0,0,3
1530472534546,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-60,text,false,,2037,0,116,116,0,0,1
1530469069913,3464476,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-66,text,false,,2172,0,116,116,0,0,2
1530472534546,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-69,text,false,,2037,0,116,116,0,0,1
1530469069912,3464478,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-63,text,false,,2172,0,114,114,0,0,2
1530472534546,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-59,text,false,,2037,0,114,114,0,0,2
1530472534547,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-58,text,false,,2037,0,113,113,0,0,1
1530469069875,3464516,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-56,text,false,,2172,0,113,113,0,0,2
1530472534548,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-66,text,false,,2037,0,113,113,0,0,1
1530469069872,3464519,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-54,text,false,,2172,0,113,113,0,0,10
1530472534547,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-57,text,false,,2037,0,113,113,0,0,2
1530472534548,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-68,text,false,,2037,0,113,113,0,0,1
1530469082068,3452324,obtenerEncuesta,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-103,text,false,,2172,0,111,111,0,0,3
1530472152559,381980,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-79,text,false,,2172,0,111,111,0,0,0
1530472534549,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-56,text,false,,2037,0,110,110,0,0,1
1530472148640,385899,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-65,text,false,,2172,0,110,110,0,0,1
1530472534548,2,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-63,text,false,,2037,0,110,110,0,0,2
1530472534549,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-54,text,false,,2037,0,109,109,0,0,1
1530472156773,377767,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-97,text,false,,2172,0,109,109,0,0,0
1530472151272,383268,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-45,text,false,,2172,0,109,109,0,0,0
1530472148524,386016,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-40,text,false,,2172,0,109,109,0,0,0
1530472148501,386039,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-51,text,false,,2172,0,109,109,0,0,0
1530472148335,386205,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-9,text,false,,2172,0,109,109,0,0,1
1530472148256,386284,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-81,text,false,,2172,0,107,107,0,0,1
1530472151148,383392,completarEncuestaPreInscripcion,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: localhost:8080 failed to respond,bzm - Concurrency Thread Group 1-53,text,false,,2172,0,107,107,0,0,1
1530472534550,1,completarEncuestaPreInscripcion,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection refused,bzm - Concurrency Thread Group 1-103,text,false,,2037,0,107,107,0,0,1
